sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels,errors
"ROSA Crystal I10 i3",,Default,virtual,"Default Category,Default Category/PC",base,"ROSA Crystal I10 i3",,,,1,"Taxable Goods","Catalog, Search",9690000.000000,,,,rosa-crystal-i10-i3,"ROSA Crystal I10 i3","ROSA Crystal I10 i3","ROSA Crystal I10 i3",/r/o/rosa-crystal-i10-i3-13100-8gb-256gb-win11-den-2-638621812945972494-750x500.jpg,,/r/o/rosa-crystal-i10-i3-13100-8gb-256gb-win11-den-2-638621812945972494-750x500.jpg,,/r/o/rosa-crystal-i10-i3-13100-8gb-256gb-win11-den-2-638621812945972494-750x500.jpg,,/r/o/rosa-crystal-i10-i3-13100-8gb-256gb-win11-den-2-638621812945972494-750x500.jpg,,"12/19/24, 5:08 PM","12/19/24, 5:08 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/r/o/rosa-crystal-i10-i3-13100-8gb-256gb-win11-den-2-638621812945972494-750x500.jpg,/r/o/rosa-crystal-i10-i3-13100-8gb-256gb-win11-den-1-638621812940197352-750x500.jpg,/r/o/rosa-crystal-i10-i3-13100-8gb-256gb-win11-6-638623382560151741-750x500.jpg,/r/o/rosa-crystal-i10-i3-13100-8gb-256gb-win11-den-3-638621812954815427-750x500.jpg,/r/o/rosa-crystal-i10-i3-13100-8gb-256gb-win11-den-4-638621812961636728-750x500.jpg",",,,,",,,,,,,,,,,,,,
"ROSA Crystal A20 Ryzen 5",,Default,virtual,"Default Category,Default Category/PC",base,"ROSA Crystal A20 Ryzen 5",,,,1,"Taxable Goods","Catalog, Search",10990000.000000,,,,rosa-crystal-a20-ryzen-5,"ROSA Crystal A20 Ryzen 5","ROSA Crystal A20 Ryzen 5","ROSA Crystal A20 Ryzen 5",/r/o/rosa-crystal-a20-ryzen-5-5500gt-16gb-256gb-win-11-3-638622889334803180-750x500.jpg,,/r/o/rosa-crystal-a20-ryzen-5-5500gt-16gb-256gb-win-11-3-638622889334803180-750x500.jpg,,/r/o/rosa-crystal-a20-ryzen-5-5500gt-16gb-256gb-win-11-3-638622889334803180-750x500.jpg,,/r/o/rosa-crystal-a20-ryzen-5-5500gt-16gb-256gb-win-11-3-638622889334803180-750x500.jpg,,"12/19/24, 5:12 PM","12/19/24, 5:12 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/r/o/rosa-crystal-a20-ryzen-5-5500gt-16gb-256gb-win-11-3-638622889334803180-750x500.jpg,/r/o/rosa-crystal-a20-ryzen-5-5500gt-16gb-256gb-win-11-5-638622889347963547-750x500.jpg,/r/o/rosa-crystal-a20-ryzen-5-5500gt-16gb-256gb-win-11-4-638622889341966457-750x500.jpg,/r/o/rosa-crystal-a20-ryzen-5-5500gt-16gb-256gb-win-11-2-638622889328846401-750x500.jpg,/r/o/rosa-crystal-a20-ryzen-5-5500gt-16gb-256gb-win-11-1-638622889321919262-750x500.jpg",",,,,",,,,,,,,,,,,,,
"iMac 24 inch 4.5K M3",,Default,virtual,"Default Category,Default Category/PC",base,"iMac 24 inch 4.5K M3",,,,1,"Taxable Goods","Catalog, Search",36990000.000000,,,,imac-24-inch-4-5k-m3,"iMac 24 inch 4.5K M3","iMac 24 inch 4.5K M3","iMac 24 inch 4.5K M3",/i/m/imac-24-inch-2023-4-5k-m3-8-core-gpu-blue-1-750x500.jpg,,/i/m/imac-24-inch-2023-4-5k-m3-8-core-gpu-blue-1-750x500.jpg,,/i/m/imac-24-inch-2023-4-5k-m3-8-core-gpu-blue-1-750x500.jpg,,/i/m/imac-24-inch-2023-4-5k-m3-8-core-gpu-blue-1-750x500.jpg,,"12/19/24, 5:13 PM","12/19/24, 5:13 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/i/m/imac-24-inch-2023-4-5k-m3-8-core-gpu-blue-1-750x500.jpg,/i/m/imac-24-inch-2023-4-5k-m3-8-core-gpu-blue-2-750x500.jpg",",",,,,,,,,,,,,,,
"ASUS S500TE i3",,Default,virtual,"Default Category,Default Category/PC",base,"ASUS S500TE i3",,,,1,"Taxable Goods","Catalog, Search",11390000.000000,,,,asus-s500te-i3,"ASUS S500TE i3","ASUS S500TE i3","ASUS S500TE i3",/a/s/asus-s500te-i3-13100-313100060w-2-638660731825157349-750x500.jpg,,/a/s/asus-s500te-i3-13100-313100060w-2-638660731825157349-750x500.jpg,,/a/s/asus-s500te-i3-13100-313100060w-2-638660731825157349-750x500.jpg,,/a/s/asus-s500te-i3-13100-313100060w-2-638660731825157349-750x500.jpg,,"12/19/24, 5:15 PM","12/19/24, 5:15 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/s/asus-s500te-i3-13100-313100060w-5-638660731799870950-750x500.jpg,/a/s/asus-s500te-i3-13100-313100060w-2-638660731825157349-750x500.jpg,/a/s/asus-s500te-i3-13100-313100060w-1-638660731832492163-750x500.jpg",",,",,,,,,,,,,,,,,
"ASUS AIO A3402WBAK i5",,Default,virtual,"Default Category,Default Category/PC",base,"ASUS AIO A3402WBAK i5",,,,1,"Taxable Goods","Catalog, Search",18390000.000000,,,,asus-aio-a3402wbak-i5,"ASUS AIO A3402WBAK i5","ASUS AIO A3402WBAK i5","ASUS AIO A3402WBAK i5",/a/s/asus-aio-a3402wbak-i5-wpc049w-6-750x500.jpg,,/a/s/asus-aio-a3402wbak-i5-wpc049w-6-750x500.jpg,,/a/s/asus-aio-a3402wbak-i5-wpc049w-6-750x500.jpg,,/a/s/asus-aio-a3402wbak-i5-wpc049w-6-750x500.jpg,,"12/19/24, 5:17 PM","12/19/24, 5:17 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/a/s/asus-aio-a3402wbak-i5-wpc049w-6-750x500.jpg,/a/s/asus-aio-a3402wbak-i5-wpc049w-1-750x500.jpg,/a/s/asus-aio-a3402wbak-i5-wpc049w-3-750x500.jpg,/a/s/asus-aio-a3402wbak-i5-wpc049w-2-750x500.jpg",",,,",,,,,,,,,,,,,,
"Mac mini M2 2023 8-core",,Default,virtual,"Default Category,Default Category/PC",base,"Mac mini M2 2023 8-core",,,,1,"Taxable Goods","Catalog, Search",19990000.000000,,,,mac-mini-m2-2023-8-core,"Mac mini M2 2023 8-core","Mac mini M2 2023 8-core","Mac mini M2 2023 8-core",/m/a/mac-mini-m2-z16k-1-750x500.jpg,,/m/a/mac-mini-m2-z16k-1-750x500.jpg,,/m/a/mac-mini-m2-z16k-1-750x500.jpg,,/m/a/mac-mini-m2-z16k-1-750x500.jpg,,"12/19/24, 5:18 PM","12/19/24, 5:18 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/m/a/mac-mini-m2-z16k-4-750x500.jpg,/m/a/mac-mini-m2-z16k-2-750x500.jpg,/m/a/mac-mini-m2-z16k-3-750x500.jpg,/m/a/mac-mini-m2-z16k-1-750x500.jpg",",,,",,,,,,,,,,,,,,
"HP Pavilion TP01-4019d i5",,Default,virtual,"Default Category,Default Category/PC",base,"HP Pavilion TP01-4019d i5",,,,1,"Taxable Goods","Catalog, Search",15990000.000000,,,,hp-pavilion-tp01-4019d-i5,"HP Pavilion TP01-4019d i5","HP Pavilion TP01-4019d i5","HP Pavilion TP01-4019d i5",/h/p/hp-tp014019d-i5-13400-8x3r3pa-bac-2-750x500.jpg,,/h/p/hp-tp014019d-i5-13400-8x3r3pa-bac-2-750x500.jpg,,/h/p/hp-tp014019d-i5-13400-8x3r3pa-bac-2-750x500.jpg,,/h/p/hp-tp014019d-i5-13400-8x3r3pa-bac-2-750x500.jpg,,"12/19/24, 5:21 PM","12/19/24, 5:21 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/h/p/hp-tp014019d-i5-13400-8x3r3pa-bac-2-750x500.jpg,/h/p/hp-tp014019d-i5-13400-8x3r3pa-bac-1-750x500.jpg,/h/p/hp-tp014019d-i5-13400-8x3r3pa-bac-3-750x500.jpg",",,",,,,,,,,,,,,,,
"MSI CUBI 5 12M 422VN i3",,Default,virtual,"Default Category,Default Category/PC",base,"MSI CUBI 5 12M 422VN i3",,,,1,"Taxable Goods","Catalog, Search",10000000.000000,,,,msi-cubi-5-12m-422vn-i3,"MSI CUBI 5 12M 422VN i3","MSI CUBI 5 12M 422VN i3","MSI CUBI 5 12M 422VN i3",/m/s/msi-cubi-5-12m-422vn-i3-1215u-8gb-256gb-ban-phim-chuot-win11-1-638634743208770568-750x500.jpg,,/m/s/msi-cubi-5-12m-422vn-i3-1215u-8gb-256gb-ban-phim-chuot-win11-1-638634743208770568-750x500.jpg,,/m/s/msi-cubi-5-12m-422vn-i3-1215u-8gb-256gb-ban-phim-chuot-win11-1-638634743208770568-750x500.jpg,,/m/s/msi-cubi-5-12m-422vn-i3-1215u-8gb-256gb-ban-phim-chuot-win11-1-638634743208770568-750x500.jpg,,"12/19/24, 5:22 PM","12/19/24, 5:22 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/m/s/msi-cubi-5-12m-422vn-i3-1215u-8gb-256gb-ban-phim-chuot-win11-1-638634743208770568-750x500.jpg,/m/s/msi-cubi-5-12m-422vn-i3-1215u-8gb-256gb-ban-phim-chuot-win11-3-638634743226864223-750x500.jpg,/m/s/msi-cubi-5-12m-422vn-i3-1215u-8gb-256gb-ban-phim-chuot-win11-2-638634743220184026-750x500.jpg",",,",,,,,,,,,,,,,,
"SingPC AIO M24Ei3128M5-W i3",,Default,virtual,"Default Category,Default Category/PC",base,"SingPC AIO M24Ei3128M5-W i3",,,,1,"Taxable Goods","Catalog, Search",14190000.000000,,,,singpc-aio-m24ei3128m5-w-i3,"SingPC AIO M24Ei3128M5-W i3","SingPC AIO M24Ei3128M5-W i3","SingPC AIO M24Ei3128M5-W i3",/s/i/singpc-aio-m24ei3128m5-w-i3-12100-thumb-638642547447015303-750x500.jpg,,/s/i/singpc-aio-m24ei3128m5-w-i3-12100-thumb-638642547447015303-750x500.jpg,,/s/i/singpc-aio-m24ei3128m5-w-i3-12100-thumb-638642547447015303-750x500.jpg,,/s/i/singpc-aio-m24ei3128m5-w-i3-12100-thumb-638642547447015303-750x500.jpg,,"12/19/24, 5:23 PM","12/19/24, 5:23 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/s/i/singpc-aio-m24ei3128m5-w-i3-12100-4-638642542283891185-750x500.jpg,/s/i/singpc-aio-m24ei3128m5-w-i3-12100-thumb-638642547447015303-750x500.jpg,/s/i/singpc-aio-m24ei3128m5-w-i3-12100-3-638642542275145788-750x500.jpg,/s/i/singpc-aio-m24ei3128m5-w-i3-12100-2-638642542269618357-750x500.jpg",",,,",,,,,,,,,,,,,,
"Rezo Air 5 Deluxe ANC True Wireless",,Default,virtual,"Default Category,Default Category/Headphone",base,"Rezo Air 5 Deluxe ANC True Wireless",,,,1,"Taxable Goods","Catalog, Search",890000.000000,,,,rezo-air-5-deluxe-anc-true-wireless,"Rezo Air 5 Deluxe ANC True Wireless","Rezo Air 5 Deluxe ANC True Wireless","Rezo Air 5 Deluxe ANC True Wireless",/t/a/tai-nghe-bluetooth-true-wireless-rezo-air-5-deluxe-anc-trang-1-638642418916430535-750x500.jpg,,/t/a/tai-nghe-bluetooth-true-wireless-rezo-air-5-deluxe-anc-trang-1-638642418916430535-750x500.jpg,,/t/a/tai-nghe-bluetooth-true-wireless-rezo-air-5-deluxe-anc-trang-1-638642418916430535-750x500.jpg,,/t/a/tai-nghe-bluetooth-true-wireless-rezo-air-5-deluxe-anc-trang-1-638642418916430535-750x500.jpg,,"12/19/24, 5:26 PM","12/19/24, 5:26 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/t/a/tai-nghe-bluetooth-true-wireless-rezo-air-5-deluxe-anc-trang-10-638642418973641771-750x500.jpg,/t/a/tai-nghe-bluetooth-true-wireless-rezo-air-5-deluxe-anc-trang-3-638642418928950008-750x500.jpg,/t/a/tai-nghe-bluetooth-true-wireless-rezo-air-5-deluxe-anc-trang-2-638642418922429241-750x500.jpg,/t/a/tai-nghe-bluetooth-true-wireless-rezo-air-5-deluxe-anc-trang-1-638642418916430535-750x500.jpg",",,,",,,,,,,,,,,,,,
"Samsung Galaxy Buds3 Pro R630N TWS",,Default,virtual,"Default Category,Default Category/Headphone",base,"Samsung Galaxy Buds3 Pro R630N TWS",,,,1,"Taxable Goods","Catalog, Search",5490000.000000,,,,samsung-galaxy-buds3-pro-r630n-tws,"Samsung Galaxy Buds3 Pro R630N TWS","Samsung Galaxy Buds3 Pro R630N TWS","Samsung Galaxy Buds3 Pro R630N TWS",/t/a/tai-nghe-bluetooth-true-wireless-samsung-galaxy-buds-3-pro-r630n-xam-1-750x500.jpg,,/t/a/tai-nghe-bluetooth-true-wireless-samsung-galaxy-buds-3-pro-r630n-xam-1-750x500.jpg,,/t/a/tai-nghe-bluetooth-true-wireless-samsung-galaxy-buds-3-pro-r630n-xam-1-750x500.jpg,,/t/a/tai-nghe-bluetooth-true-wireless-samsung-galaxy-buds-3-pro-r630n-xam-1-750x500.jpg,,"12/19/24, 5:30 PM","12/19/24, 5:30 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/t/a/tai-nghe-bluetooth-true-wireless-samsung-galaxy-buds-3-pro-r630n-xam-9-750x500.jpg,/t/a/tai-nghe-bluetooth-true-wireless-samsung-galaxy-buds-3-pro-r630n-xam-2-750x500.jpg,/t/a/tai-nghe-bluetooth-true-wireless-samsung-galaxy-buds-3-pro-r630n-xam-3-750x500.jpg,/t/a/tai-nghe-bluetooth-true-wireless-samsung-galaxy-buds-3-pro-r630n-xam-1-750x500.jpg",",,,",,,,,,,,,,,,,,
"Samsung Galaxy Buds3 R530N TWS",,Default,virtual,"Default Category,Default Category/Headphone",base,"Samsung Galaxy Buds3 R530N TWS",,,,1,"Taxable Goods","Catalog, Search",3990000.000000,,,,samsung-galaxy-buds3-r530n-tws,"Samsung Galaxy Buds3 R530N TWS","Samsung Galaxy Buds3 R530N TWS","Samsung Galaxy Buds3 R530N TWS",/t/a/tai-nghe-bluetooth-true-wireless-samsung-galaxy-buds-3-r530n-xam-1-750x500.jpg,,/t/a/tai-nghe-bluetooth-true-wireless-samsung-galaxy-buds-3-r530n-xam-1-750x500.jpg,,/t/a/tai-nghe-bluetooth-true-wireless-samsung-galaxy-buds-3-r530n-xam-1-750x500.jpg,,/t/a/tai-nghe-bluetooth-true-wireless-samsung-galaxy-buds-3-r530n-xam-1-750x500.jpg,,"12/19/24, 5:35 PM","12/19/24, 5:35 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/t/a/tai-nghe-bluetooth-true-wireless-samsung-galaxy-buds-3-r530n-xam-1-750x500.jpg,/t/a/tai-nghe-bluetooth-true-wireless-samsung-galaxy-buds-3-r530n-xam-9-750x500.jpg,/t/a/tai-nghe-bluetooth-true-wireless-samsung-galaxy-buds-3-r530n-xam-2-750x500.jpg,/t/a/tai-nghe-bluetooth-true-wireless-samsung-galaxy-buds-3-r530n-xam-3-750x500.jpg",",,,",,,,,,,,,,,,,,
"Xiaomi Redmi Buds 6 Play True Wireless",,Default,virtual,"Default Category,Default Category/Headphone",base,"Xiaomi Redmi Buds 6 Play True Wireless",,,,1,"Taxable Goods","Catalog, Search",340000.000000,,,,xiaomi-redmi-buds-6-play-true-wireless,"Xiaomi Redmi Buds 6 Play True Wireless","Xiaomi Redmi Buds 6 Play True Wireless","Xiaomi Redmi Buds 6 Play True Wireless",/t/a/tai-nghe-bluetooth-true-wireless-xiaomi-redmi-buds-6-play-den-2-638627096025180354-750x500.jpg,,/t/a/tai-nghe-bluetooth-true-wireless-xiaomi-redmi-buds-6-play-den-2-638627096025180354-750x500.jpg,,/t/a/tai-nghe-bluetooth-true-wireless-xiaomi-redmi-buds-6-play-den-2-638627096025180354-750x500.jpg,,/t/a/tai-nghe-bluetooth-true-wireless-xiaomi-redmi-buds-6-play-den-2-638627096025180354-750x500.jpg,,"12/19/24, 5:37 PM","12/19/24, 5:37 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/t/a/tai-nghe-bluetooth-true-wireless-xiaomi-redmi-buds-6-play-den-2-638627096025180354-750x500.jpg,/t/a/tai-nghe-bluetooth-true-wireless-xiaomi-redmi-buds-6-play-den-3-638627096035206012-750x500.jpg,/t/a/tai-nghe-bluetooth-true-wireless-xiaomi-redmi-buds-6-play-den-1-638627096017625880-750x500.jpg",",,",,,,,,,,,,,,,,
"AirPods Pro Gen 2 MagSafe Charge (USB-C) Apple MTJV3",,Default,virtual,"Default Category,Default Category/Headphone",base,"AirPods Pro Gen 2 MagSafe Charge (USB-C) Apple MTJV3",,,,1,"Taxable Goods","Catalog, Search",6200000.000000,,,,airpods-pro-gen-2-magsafe-charge-usb-c-apple-mtjv3,"AirPods Pro Gen 2 MagSafe Charge (USB-C) Apple MTJV3","AirPods Pro Gen 2 MagSafe Charge (USB-C) Apple MTJV3","AirPods Pro Gen 2 MagSafe Charge (USB-C) Apple MTJV3",/t/a/tai-nghe-bluetooth-airpods-pro-2nd-gen-usb-c-charge-apple-1-750x500.jpg,,/t/a/tai-nghe-bluetooth-airpods-pro-2nd-gen-usb-c-charge-apple-1-750x500.jpg,,/t/a/tai-nghe-bluetooth-airpods-pro-2nd-gen-usb-c-charge-apple-1-750x500.jpg,,/t/a/tai-nghe-bluetooth-airpods-pro-2nd-gen-usb-c-charge-apple-1-750x500.jpg,,"12/19/24, 5:38 PM","12/19/24, 5:38 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/t/a/tai-nghe-bluetooth-airpods-pro-2nd-gen-usb-c-charge-apple-1-750x500.jpg,/t/a/tai-nghe-bluetooth-airpods-pro-2nd-gen-usb-c-charge-apple-2-750x500.jpg,/t/a/tai-nghe-bluetooth-airpods-pro-2nd-gen-usb-c-charge-apple-4-750x500.jpg",",,",,,,,,,,,,,,,,
"Xiaomi Redmi Buds 6 Lite-black",,Headphone,virtual,"Default Category,Default Category/Headphone",base,"Xiaomi Redmi Buds 6 Lite-black",,,,1,"Taxable Goods","Not Visible Individually",690000.000000,,,,xiaomi-redmi-buds-6-lite-black,"Xiaomi Redmi Buds 6 Lite","Xiaomi Redmi Buds 6 Lite","Xiaomi Redmi Buds 6 Lite",/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-9-750x500_1.jpg,,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-9-750x500_1.jpg,,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-9-750x500_1.jpg,,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-9-750x500_1.jpg,,"12/19/24, 5:41 PM","12/19/24, 5:41 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"color=black,is_featured=No",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-9-750x500_1.jpg,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-3-750x500_1.jpg,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-2-750x500_1.jpg,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-1-750x500_1.jpg",",,,",,,,,,,,,,,,,,
"Xiaomi Redmi Buds 6 Lite-blue",,Headphone,virtual,"Default Category,Default Category/Headphone",base,"Xiaomi Redmi Buds 6 Lite-blue",,,,1,"Taxable Goods","Not Visible Individually",690000.000000,,,,xiaomi-redmi-buds-6-lite-blue,"Xiaomi Redmi Buds 6 Lite","Xiaomi Redmi Buds 6 Lite","Xiaomi Redmi Buds 6 Lite",/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-9-750x500_2.jpg,,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-9-750x500_2.jpg,,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-9-750x500_2.jpg,,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-9-750x500_2.jpg,,"12/19/24, 5:41 PM","12/19/24, 5:41 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"color=blue,is_featured=No",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-9-750x500_2.jpg,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-3-750x500_2.jpg,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-2-750x500_2.jpg,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-1-750x500_2.jpg",",,,",,,,,,,,,,,,,,
"Xiaomi Redmi Buds 6 Lite-white",,Headphone,virtual,"Default Category,Default Category/Headphone",base,"Xiaomi Redmi Buds 6 Lite-white",,,,1,"Taxable Goods","Not Visible Individually",690000.000000,,,,xiaomi-redmi-buds-6-lite-white,"Xiaomi Redmi Buds 6 Lite","Xiaomi Redmi Buds 6 Lite","Xiaomi Redmi Buds 6 Lite",/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-9-750x500_3.jpg,,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-9-750x500_3.jpg,,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-9-750x500_3.jpg,,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-9-750x500_3.jpg,,"12/19/24, 5:41 PM","12/19/24, 5:41 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"color=white,is_featured=No",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-9-750x500_3.jpg,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-3-750x500_3.jpg,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-2-750x500_3.jpg,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-1-750x500_3.jpg",",,,",,,,,,,,,,,,,,
"Xiaomi Redmi Buds 6 Lite",,Headphone,configurable,"Default Category,Default Category/Headphone",base,"Xiaomi Redmi Buds 6 Lite",,,,1,"Taxable Goods","Catalog, Search",,,,,xiaomi-redmi-buds-6-lite,"Xiaomi Redmi Buds 6 Lite","Xiaomi Redmi Buds 6 Lite","Xiaomi Redmi Buds 6 Lite",/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-2-750x500.jpg,,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-2-750x500.jpg,,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-2-750x500.jpg,,,,"12/19/24, 5:41 PM","12/19/24, 5:41 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,0.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-2-750x500.jpg,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-3-750x500.jpg,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-9-750x500.jpg,/t/a/tai-nghe-bluetooth-tws-xiaomi-redmi-buds-6-lite-den-1-750x500.jpg",",,,",,,,,,,,,,,,"sku=Xiaomi Redmi Buds 6 Lite-black,color=black|sku=Xiaomi Redmi Buds 6 Lite-blue,color=blue|sku=Xiaomi Redmi Buds 6 Lite-white,color=white",color=Color,
